subject,session,target_hz,freq,psd
1,2,15,85.5,5.933202070316136e-05
1,2,15,85.75,5.9076585943947836e-05
1,2,15,86.0,5.88369002294783e-05
1,2,15,86.25,5.857273044695353e-05
1,2,15,86.5,5.831649275079942e-05
1,2,15,86.75,5.8081855103457614e-05
1,2,15,87.0,5.783739127624454e-05
1,2,15,87.25,5.760159054384128e-05
1,2,15,87.5,5.735656598822741e-05
1,2,15,87.75,5.7123402582616415e-05
1,2,15,88.0,5.689845586678015e-05
1,2,15,88.25,5.666769795125804e-05
1,2,15,88.5,5.643925905615705e-05
1,2,15,88.75,5.621617276702753e-05
1,2,15,89.0,5.599492896885382e-05
1,2,15,89.25,5.57803200790971e-05
1,2,15,89.5,5.5565378780873326e-05
1,2,15,89.75,5.534912783183988e-05
1,2,15,90.0,5.514105023563186e-05
1,2,15,90.25,5.493368054663253e-05
1,2,15,90.5,5.4730346757306225e-05
1,2,15,90.75,5.453093192915884e-05
1,2,15,91.0,5.4330671599839e-05
1,2,15,91.25,5.413069050628077e-05
1,2,15,91.5,5.3936084546046826e-05
1,2,15,91.75,5.374537369527027e-05
1,2,15,92.0,5.355541903632302e-05
1,2,15,92.25,5.336703070321623e-05
1,2,15,92.5,5.3180206734413845e-05
1,2,15,92.75,5.29970012336259e-05
1,2,15,93.0,5.281595736975959e-05
1,2,15,93.25,5.2637775691725e-05
1,2,15,93.5,5.2460411803559225e-05
1,2,15,93.75,5.2285662928248495e-05
1,2,15,94.0,5.2113503067113175e-05
1,2,15,94.25,5.1943194770802826e-05
1,2,15,94.5,5.1774625633162914e-05
1,2,15,94.75,5.160820372150951e-05
1,2,15,95.0,5.1443802725199315e-05
1,2,15,95.25,5.128194625074784e-05
1,2,15,95.5,5.1121647258603716e-05
1,2,15,95.75,5.096330843211015e-05
1,2,15,96.0,5.080670891767495e-05
1,2,15,96.25,5.0651801409650996e-05
1,2,15,96.5,5.049916802799996e-05
1,2,15,96.75,5.034834168219146e-05
1,2,15,97.0,5.019941890183068e-05
1,2,15,97.25,5.005225208307852e-05
1,2,15,97.5,4.990696734904972e-05
1,2,15,97.75,4.9763452573137e-05
1,2,15,98.0,4.962180824915767e-05
1,2,15,98.25,4.948168669004305e-05
1,2,15,98.5,4.934355531931391e-05
1,2,15,98.75,4.920695327794771e-05
1,2,15,99.0,4.9072225728669745e-05
1,2,15,99.25,4.893899434469197e-05
1,2,15,99.5,4.8807595314783006e-05
1,2,15,99.75,4.8677827551732214e-05
1,2,15,100.0,4.854967150590942e-05
1,2,15,100.25,4.842300149514361e-05
1,2,15,100.5,4.829807130807677e-05
1,2,15,100.75,4.8174685577412206e-05
1,2,15,101.0,4.805300375535901e-05
1,2,15,101.25,4.7932713267755366e-05
1,2,15,101.5,4.781416382319494e-05
1,2,15,101.75,4.769695312174417e-05
1,2,15,102.0,4.758133956035447e-05
1,2,15,102.25,4.7467253064546896e-05
1,2,15,102.5,4.7354649462186526e-05
1,2,15,102.75,4.724354825998762e-05
1,2,15,103.0,4.7133875457402e-05
1,2,15,103.25,4.7025722070631414e-05
1,2,15,103.5,4.691892428390129e-05
1,2,15,103.75,4.681359433422024e-05
1,2,15,104.0,4.670969559827927e-05
1,2,15,104.25,4.660715754221923e-05
1,2,15,104.5,4.650607619419499e-05
1,2,15,104.75,4.6406336197112016e-05
1,2,15,105.0,4.630793529148e-05
1,2,15,105.25,4.621101576746516e-05
1,2,15,105.5,4.611527133444207e-05
1,2,15,105.75,4.6021009266933966e-05
1,2,15,106.0,4.592798553829694e-05
1,2,15,106.25,4.583642470791356e-05
1,2,15,106.5,4.574598068207571e-05
1,2,15,106.75,4.565695481396025e-05
1,2,15,107.0,4.55691513967294e-05
1,2,15,107.25,4.548264936645497e-05
1,2,15,107.5,4.539743489452736e-05
1,2,15,107.75,4.531348912532113e-05
1,2,15,108.0,4.52307465709583e-05
1,2,15,108.25,4.514932326427393e-05
1,2,15,108.5,4.506899307553265e-05
1,2,15,108.75,4.4990013118035285e-05
1,2,15,109.0,4.491220274002093e-05
1,2,15,109.25,4.483567200674846e-05
1,2,15,109.5,4.476023747223137e-05
1,2,15,109.75,4.468603368300811e-05
1,2,15,110.0,4.461299886666739e-05
1,2,15,110.25,4.454110707815863e-05
1,2,15,110.5,4.447048328269058e-05
1,2,15,110.75,4.440097742455036e-05
1,2,15,111.0,4.433261772919013e-05
1,2,15,111.25,4.426538801116992e-05
1,2,15,111.5,4.419928569432245e-05
1,2,15,111.75,4.4134332682529855e-05
1,2,15,112.0,4.407055829452208e-05
1,2,15,112.25,4.400784700255735e-05
1,2,15,112.5,4.394629569637055e-05
1,2,15,112.75,4.388577128813212e-05
1,2,15,113.0,4.382639938276394e-05
1,2,15,113.25,4.376805163718098e-05
1,2,15,113.5,4.371092211425156e-05
1,2,15,113.75,4.365481127316357e-05
1,2,15,114.0,4.359978363787467e-05
1,2,15,114.25,4.3545784699998004e-05
1,2,15,114.5,4.349289569981525e-05
1,2,15,114.75,4.344102214496557e-05
1,2,15,115.0,4.3390297483294166e-05
1,2,15,115.25,4.334052318642757e-05
1,2,15,115.5,4.3291884176225416e-05
1,2,15,115.75,4.324419889368082e-05
1,2,15,116.0,4.319757782664449e-05
1,2,15,116.25,4.315197887960287e-05
1,2,15,116.5,4.310744527468823e-05
1,2,15,116.75,4.3063931441088576e-05
1,2,15,117.0,4.302140355453905e-05
1,2,15,117.25,4.2979908969871644e-05
1,2,15,117.5,4.2939409064025705e-05
1,2,15,117.75,4.289991159575502e-05
1,2,15,118.0,4.2861453991415406e-05
1,2,15,118.25,4.282395137448976e-05
1,2,15,118.5,4.278747349353794e-05
1,2,15,118.75,4.27519744090383e-05
1,2,15,119.0,4.2717426406693915e-05
1,2,15,119.25,4.2683932586518356e-05
1,2,15,119.5,4.2651347468901086e-05
1,2,15,119.75,4.2619812166970497e-05
1,2,15,120.0,4.258918162933378e-05
1,2,15,120.25,4.255960642784366e-05
1,2,15,120.5,4.253091298407433e-05
1,2,15,120.75,4.250323593758225e-05
1,2,15,121.0,4.2476504406434e-05
1,2,15,121.25,4.245073368505452e-05
1,2,15,121.5,4.2425923866699303e-05
1,2,15,121.75,4.2402088382508524e-05
1,2,15,122.0,4.2379161170704226e-05
1,2,15,122.25,4.235725386169109e-05
1,2,15,122.5,4.2336204518959395e-05
1,2,15,122.75,4.231617726503818e-05
1,2,15,123.0,4.22970539121609e-05
1,2,15,123.25,4.227893807025645e-05
1,2,15,123.5,4.226169603025898e-05
1,2,15,123.75,4.2245413065433176e-05
1,2,15,124.0,4.223007362921224e-05
1,2,15,124.25,4.221563878482827e-05
1,2,15,124.5,4.22021936989439e-05
1,2,15,124.75,4.218966235063894e-05
1,2,15,125.0,4.217806445992671e-05
1,2,15,125.25,4.2167400746904294e-05
1,2,15,125.5,4.215763835702165e-05
1,2,15,125.75,4.2148814930515326e-05
1,2,15,126.0,4.214096353545258e-05
1,2,15,126.25,4.213402090464713e-05
1,2,15,126.5,4.212802011861146e-05
1,2,15,126.75,4.212289376041706e-05
1,2,15,127.0,4.21187414235742e-05
1,2,15,127.25,4.2115449553271846e-05
1,2,15,127.5,4.211317560991894e-05
1,2,15,127.75,4.211178593258897e-05
1,2,15,128.0,2.1055670708305078e-05
2,1,9,0.0,0.0019269922866963969
2,1,9,0.25,0.002220063401815617
2,1,9,0.5,0.0017483306972281697
2,1,9,0.75,0.0017620137031395837
2,1,9,1.0,0.001780554733654298
2,1,9,1.25,0.0018044384819612058
2,1,9,1.5,0.0018362807529599154
2,1,9,1.75,0.0018728342002553577
2,1,9,2.0,0.0019174553117913302
2,1,9,2.25,0.0019713236079337264
2,1,9,2.5,0.002033746958225909
2,1,9,2.75,0.0021101234888145884
2,1,9,3.0,0.0021922712478634216
2,1,9,3.25,0.002287453753137539
2,1,9,3.5,0.0023990939883007526
2,1,9,3.75,0.002541711855281627
2,1,9,4.0,0.0027137115777481676
2,1,9,4.25,0.002949702390810371
2,1,9,4.5,0.00325682460689858
2,1,9,4.75,0.003507913188671937
2,1,9,5.0,0.00398676487846916
2,1,9,5.25,0.004733838807510715
2,1,9,5.5,0.005811204068511334
2,1,9,5.75,0.011101611524007874
2,1,9,6.0,0.0198457434688524
2,1,9,6.25,0.032186211619040304
2,1,9,6.5,0.05755896829802062
2,1,9,6.75,0.07001149487456712
2,1,9,7.0,0.13727214052200964
2,1,9,7.25,0.19892831573580305
2,1,9,7.5,0.33834085240960204
2,1,9,7.75,0.6796831942847905
2,1,9,8.0,0.9756917918742037
2,1,9,8.25,1.1987122581733691
2,1,9,8.5,1.9281859089958533
2,1,9,8.75,3.4467189998626617
2,1,9,9.0,3.8295852222186055
2,1,9,9.25,5.084270166242139
2,1,9,9.5,6.545923536738662
2,1,9,9.75,5.967061269014309
2,1,9,10.0,4.988782384102908
2,1,9,10.25,5.835270056958828
2,1,9,10.5,4.3477069896833616
2,1,9,10.75,3.485972507559752
2,1,9,11.0,3.8289519456611707
2,1,9,11.25,4.147541985689786
2,1,9,11.5,3.7499173953863743
2,1,9,11.75,2.911694012691118
2,1,9,12.0,2.635028366959442
2,1,9,12.25,2.375799409304782
2,1,9,12.5,1.6521137814203837
2,1,9,12.75,1.5106817870857867
2,1,9,13.0,1.3105859999392457
2,1,9,13.25,1.2496471710444657
2,1,9,13.5,1.7698609221404524
2,1,9,13.75,1.4912911325904292
2,1,9,14.0,1.1267230554188044
2,1,9,14.25,1.6160118981222955
2,1,9,14.5,1.9036931849098961
2,1,9,14.75,1.4578714474063104
2,1,9,15.0,1.4170899882895125
2,1,9,15.25,1.3669047042042404
2,1,9,15.5,1.4675198466451744
2,1,9,15.75,1.1684882297828962
2,1,9,16.0,1.4294388491033854
2,1,9,16.25,1.3461233246758664
2,1,9,16.5,1.2533859595870083
2,1,9,16.75,1.1453384286661594
2,1,9,17.0,1.0626650428934397
2,1,9,17.25,1.2597698952273597
2,1,9,17.5,1.4357494048814667
2,1,9,17.75,1.943012377550446
2,1,9,18.0,2.457391269426455
2,1,9,18.25,1.7011603367302022
2,1,9,18.5,1.388153812241723
2,1,9,18.75,1.026694357913756
2,1,9,19.0,0.8753639139213041
2,1,9,19.25,1.0644765848064834
2,1,9,19.5,1.4080579251096825
2,1,9,19.75,1.2184873131303067
2,1,9,20.0,0.8394648356711552
2,1,9,20.25,0.7953301893067977
2,1,9,20.5,0.7742059482399836
2,1,9,20.75,0.928295033448346
2,1,9,21.0,0.9270907561010089
2,1,9,21.25,0.9757583322364944
2,1,9,21.5,0.866230894478185
2,1,9,21.75,0.7410153278171197
2,1,9,22.0,0.8481692952563109
2,1,9,22.25,0.7766923463953664
2,1,9,22.5,1.0144995489397786
2,1,9,22.75,0.8439775714523305
2,1,9,23.0,0.8539614077749131
2,1,9,23.25,0.808335156334244
2,1,9,23.5,0.745950326088495
2,1,9,23.75,0.7335447922059145
2,1,9,24.0,0.8017807390833607
2,1,9,24.25,0.8459108645125408
2,1,9,24.5,1.03923778259445
2,1,9,24.75,1.2566285697464
2,1,9,25.0,1.0516000129401109
2,1,9,25.25,0.9976143597685047
2,1,9,25.5,0.7363244755625086
2,1,9,25.75,0.6047272947818436
2,1,9,26.0,0.7566217590856851
2,1,9,26.25,0.7683582152834129
2,1,9,26.5,0.8660027066517302
2,1,9,26.75,0.906372993576009
2,1,9,27.0,0.8426707554687394
2,1,9,27.25,0.8009699828001224
2,1,9,27.5,0.8282007379690939
2,1,9,27.75,0.9022344941327094
2,1,9,28.0,0.9704449949162286
2,1,9,28.25,0.9500441956386779
2,1,9,28.5,0.8215179994532378
2,1,9,28.75,0.9366405424783446
2,1,9,29.0,1.1820335564489906
2,1,9,29.25,1.1310751814735918
2,1,9,29.5,1.1772923967125501
2,1,9,29.75,0.9578256092182407
2,1,9,30.0,0.8395110065493115
2,1,9,30.25,0.8365317103034372
2,1,9,30.5,0.807359472629354
2,1,9,30.75,0.8748381380273141
2,1,9,31.0,0.8878230247200134
2,1,9,31.25,0.9340451880520896
2,1,9,31.5,1.0884539689827022
2,1,9,31.75,0.9498863574989456
2,1,9,32.0,0.917534639658748
2,1,9,32.25,0.6728740757411604
2,1,9,32.5,0.7953773785127226
2,1,9,32.75,0.8665067919796391
2,1,9,33.0,0.8204105294459096
2,1,9,33.25,0.7597353134159298
2,1,9,33.5,0.7707424281583541
2,1,9,33.75,0.6796214342598469
2,1,9,34.0,0.612535805283988
2,1,9,34.25,0.6867909175990428
2,1,9,34.5,0.7053631574974211
2,1,9,34.75,0.745328941516083
2,1,9,35.0,1.0488070209547893
2,1,9,35.25,0.9329842547163077
2,1,9,35.5,0.7518901508606353
2,1,9,35.75,0.7770904768939929
2,1,9,36.0,0.7723211297242976
2,1,9,36.25,0.6582389848009811
2,1,9,36.5,0.7083682069201536
2,1,9,36.75,0.6154474705121022
2,1,9,37.0,0.8499043888873609
2,1,9,37.25,0.8183504556903203
2,1,9,37.5,0.7779462408390361
2,1,9,37.75,0.6017926532493587
2,1,9,38.0,0.5557805572563739
2,1,9,38.25,0.5269497829320228
2,1,9,38.5,0.6449027839739915
2,1,9,38.75,0.7087688267004025
2,1,9,39.0,0.6723655637894854
2,1,9,39.25,0.4522888922168237
2,1,9,39.5,0.6046027575322578
2,1,9,39.75,0.798664393857189
2,1,9,40.0,0.9938623712469539
2,1,9,40.25,1.0079022148947498
2,1,9,40.5,0.7286384114300816
2,1,9,40.75,0.6214512139713326
2,1,9,41.0,0.5831710510891595
2,1,9,41.25,0.6218719325253865
2,1,9,41.5,0.591158393170625
2,1,9,41.75,0.5615923966811802
2,1,9,42.0,0.7285050181880585
2,1,9,42.25,0.7962203943218545
2,1,9,42.5,0.7739976657355501
2,1,9,42.75,0.7694929123738565
2,1,9,43.0,0.5508650774385031
2,1,9,43.25,0.5264729964284333
2,1,9,43.5,0.4111035296672732
2,1,9,43.75,0.43867566543407965
2,1,9,44.0,0.48377255167844846
2,1,9,44.25,0.4471963621889645
2,1,9,44.5,0.5425249699497569
2,1,9,44.75,0.5599771931765318
2,1,9,45.0,0.528526090111421
2,1,9,45.25,0.5187237479457846
2,1,9,45.5,0.42520357990075386
2,1,9,45.75,0.37221356266241445
2,1,9,46.0,0.29942289880705814
2,1,9,46.25,0.2575557138425753
2,1,9,46.5,0.2620593399348508
2,1,9,46.75,0.28602924055183465
2,1,9,47.0,0.33755040787535207
2,1,9,47.25,0.260918417171069
2,1,9,47.5,0.1840142560100631
2,1,9,47.75,0.1402187234001582
2,1,9,48.0,0.10156898009584107
2,1,9,48.25,0.10407132585966235
2,1,9,48.5,0.07715106098539502
2,1,9,48.75,0.0416239606067549
2,1,9,49.0,0.023757510555031593
2,1,9,49.25,0.01500605867042983
2,1,9,49.5,0.011203789658783818
2,1,9,49.75,0.009990716087459354
2,1,9,50.0,0.007609516316402714
2,1,9,50.25,0.005749579023354113
2,1,9,50.5,0.006753509365248703
2,1,9,50.75,0.009174572741784442
2,1,9,51.0,0.014136605451535628
2,1,9,51.25,0.01762742442658425
2,1,9,51.5,0.023023269142556986
2,1,9,51.75,0.03438355932749837
2,1,9,52.0,0.0415332413957794
2,1,9,52.25,0.04709101247001959
2,1,9,52.5,0.0425922418203457
2,1,9,52.75,0.032847306087863196
2,1,9,53.0,0.032055250857127515
2,1,9,53.25,0.040711821323075784
2,1,9,53.5,0.04428048818805034
2,1,9,53.75,0.034424793484425634
2,1,9,54.0,0.02298624944901825
2,1,9,54.25,0.021108476229222826
2,1,9,54.5,0.02465054666603228
2,1,9,54.75,0.024712354042139596
2,1,9,55.0,0.024233692878016657
2,1,9,55.25,0.01930004467004251
2,1,9,55.5,0.013914668916426716
2,1,9,55.75,0.011898658460406155
2,1,9,56.0,0.01334379315515404
2,1,9,56.25,0.016051783372038723
2,1,9,56.5,0.013062666451909448
2,1,9,56.75,0.009387093793294738
2,1,9,57.0,0.006486709876099074
2,1,9,57.25,0.006026044247568233
2,1,9,57.5,0.007442692677189953
2,1,9,57.75,0.004430587577342148
2,1,9,58.0,0.004183764301316662
2,1,9,58.25,0.0046790045923137775
2,1,9,58.5,0.0037856741852195152
2,1,9,58.75,0.0026397281421359445
2,1,9,59.0,0.0018329990358651796
2,1,9,59.25,0.0019274606189656118
2,1,9,59.5,0.0016719051623700703
2,1,9,59.75,0.0026673023830782374
2,1,9,60.0,0.0034512399833655006
2,1,9,60.25,0.0019912217927209874
2,1,9,60.5,0.001449298156500201
2,1,9,60.75,0.0015452551034586075
2,1,9,61.0,0.001563252986817764
2,1,9,61.25,0.001337762736967391
2,1,9,61.5,0.000960869386250457
2,1,9,61.75,0.0007027273394256431
2,1,9,62.0,0.0006562174471376153
2,1,9,62.25,0.0006306069523836752
2,1,9,62.5,0.0004885468898201642
2,1,9,62.75,0.0004453762295689716
2,1,9,63.0,0.0005254259707315157
2,1,9,63.25,0.0005481908261656307
2,1,9,63.5,0.00036975279761098756
2,1,9,63.75,0.00029456660866474866
2,1,9,64.0,0.00024257916582790464
2,1,9,64.25,0.00024585279402297103
2,1,9,64.5,0.00023316096312274854
2,1,9,64.75,0.00020151619878329004
2,1,9,65.0,0.00015973035940056407
2,1,9,65.25,0.00016348780880586346
2,1,9,65.5,0.00019057300772330098
2,1,9,65.75,0.000174661287539673
2,1,9,66.0,0.00015423402887228323
2,1,9,66.25,0.00013490456065303475
2,1,9,66.5,0.00010911354838237901
2,1,9,66.75,0.00012169885592023655
2,1,9,67.0,0.00011456029618377895
2,1,9,67.25,0.00010199715477345872
2,1,9,67.5,9.764687982592206e-05
2,1,9,67.75,0.00010435528040743296
2,1,9,68.0,0.00010124027510796534
2,1,9,68.25,9.411291999674878e-05
2,1,9,68.5,8.712708453887595e-05
2,1,9,68.75,8.659272170330199e-05
2,1,9,69.0,8.65673821558068e-05
2,1,9,69.25,8.44911133508509e-05
2,1,9,69.5,8.110770310134048e-05
2,1,9,69.75,7.727951913609479e-05
2,1,9,70.0,8.31982585476057e-05
2,1,9,70.25,7.674078157148083e-05
2,1,9,70.5,7.589194587691552e-05
2,1,9,70.75,7.436098015539005e-05
2,1,9,71.0,7.723227780627096e-05
2,1,9,71.25,7.406935031627044e-05
2,1,9,71.5,7.273865139734643e-05
2,1,9,71.75,7.160037330132146e-05
2,1,9,72.0,6.919943428017542e-05
2,1,9,72.25,7.014959920788961e-05
2,1,9,72.5,7.233839901680646e-05
2,1,9,72.75,7.481657727432293e-05
2,1,9,73.0,7.14311759148623e-05
2,1,9,73.25,7.081588646950683e-05
2,1,9,73.5,7.240553449625794e-05
2,1,9,73.75,7.25931649777485e-05
2,1,9,74.0,6.985747420082951e-05
2,1,9,74.25,6.768140119896854e-05
2,1,9,74.5,6.912923822065287e-05
2,1,9,74.75,6.798111012147277e-05
2,1,9,75.0,6.789958026637738e-05
2,1,9,75.25,6.810164448020562e-05
2,1,9,75.5,6.733661722345315e-05
2,1,9,75.75,6.700432522297026e-05
2,1,9,76.0,6.712829140622723e-05
2,1,9,76.25,6.632387698115573e-05
2,1,9,76.5,6.59987384814457e-05
2,1,9,76.75,6.566453784441787e-05
2,1,9,77.0,6.513816918516909e-05
2,1,9,77.25,6.4457117828868e-05
2,1,9,77.5,6.399557942119273e-05
2,1,9,77.75,6.394500086708304e-05
2,1,9,78.0,6.326013134418874e-05
2,1,9,78.25,6.268754206408671e-05
2,1,9,78.5,6.197641137423374e-05
2,1,9,78.75,6.20683626385892e-05
2,1,9,79.0,6.193823426743842e-05
2,1,9,79.25,6.1613844285197e-05
2,1,9,79.5,6.114405708043547e-05
2,1,9,79.75,6.078319387482924e-05
2,1,9,80.0,6.059034153841029e-05
2,1,9,80.25,6.052851930662785e-05
2,1,9,80.5,6.017274013781959e-05
2,1,9,80.75,5.968028674697354e-05
2,1,9,81.0,5.929459555864216e-05
2,1,9,81.25,5.902957608895655e-05
2,1,9,81.5,5.8833296275691044e-05
2,1,9,81.75,5.849915925944841e-05
2,1,9,82.0,5.820466076295137e-05
2,1,9,82.25,5.7868223859083894e-05
2,1,9,82.5,5.7555553231987376e-05
2,1,9,82.75,5.741487858515599e-05
2,1,9,83.0,5.719167003606036e-05
2,1,9,83.25,5.691101002546044e-05
2,1,9,83.5,5.660347556554669e-05
2,1,9,83.75,5.629510800041428e-05
2,1,9,84.0,5.60394063064449e-05
2,1,9,84.25,5.583237259468032e-05
2,1,9,84.5,5.563124146495307e-05
2,1,9,84.75,5.537304338006156e-05
2,1,9,85.0,5.50706125120674e-05
2,1,9,85.25,5.478892307522166e-05
2,1,9,85.5,5.456081406741395e-05
2,1,9,85.75,5.4413793362832165e-05
2,1,9,86.0,5.4146229114781095e-05
2,1,9,86.25,5.387842628860216e-05
2,1,9,86.5,5.3667222364669416e-05
2,1,9,86.75,5.346567235757534e-05
2,1,9,87.0,5.327734938924326e-05
2,1,9,87.25,5.304390410882543e-05
2,1,9,87.5,5.2795190437167783e-05
2,1,9,87.75,5.2582447574992455e-05
2,1,9,88.0,5.2380445149146734e-05
2,1,9,88.25,5.217693622378758e-05
2,1,9,88.5,5.197981110166085e-05
2,1,9,88.75,5.17701067039976e-05
2,1,9,89.0,5.156003610544195e-05
2,1,9,89.25,5.1355031828826655e-05
2,1,9,89.5,5.117397047418835e-05
2,1,9,89.75,5.0993958801426855e-05
2,1,9,90.0,5.079974030267189e-05
2,1,9,90.25,5.060533228283404e-05
2,1,9,90.5,5.040688644140038e-05
2,1,9,90.75,5.022855147775294e-05
2,1,9,91.0,5.0053229476631114e-05
2,1,9,91.25,4.987142332310898e-05
2,1,9,91.5,4.968755922559514e-05
2,1,9,91.75,4.9512223453055236e-05
2,1,9,92.0,4.933781756504152e-05
2,1,9,92.25,4.916873720312027e-05
2,1,9,92.5,4.900465850325954e-05
2,1,9,92.75,4.8833172261469925e-05
2,1,9,93.0,4.8660526402205325e-05
2,1,9,93.25,4.84962667753551e-05
2,1,9,93.5,4.833703144971948e-05
2,1,9,93.75,4.818241464904036e-05
2,1,9,94.0,4.802384967936243e-05
2,1,9,94.25,4.785991675956491e-05
2,1,9,94.5,4.770286261169816e-05
2,1,9,94.75,4.75546954742293e-05
2,1,9,95.0,4.7406002347791544e-05
2,1,9,95.25,4.725668931576103e-05
2,1,9,95.5,4.710788286917418e-05
2,1,9,95.75,4.6959616893967165e-05
2,1,9,96.0,4.681554669996509e-05
2,1,9,96.25,4.667511855325697e-05
2,1,9,96.5,4.6535840599713935e-05
2,1,9,96.75,4.6396251252684315e-05
2,1,9,97.0,4.62586315657552e-05
2,1,9,97.25,4.612171313416389e-05
2,1,9,97.5,4.598904573186381e-05
2,1,9,97.75,4.58585115889014e-05
2,1,9,98.0,4.5727783475971516e-05
2,1,9,98.25,4.5596931399328853e-05
2,1,9,98.5,4.546975205718283e-05
2,1,9,98.75,4.5343910580144506e-05
2,1,9,99.0,4.5220580204718706e-05
2,1,9,99.25,4.509825024477392e-05
2,1,9,99.5,4.497643561068669e-05
2,1,9,99.75,4.485612121426316e-05
2,1,9,100.0,4.473823700491244e-05
2,1,9,100.25,4.462149415313492e-05
2,1,9,100.5,4.450700584528206e-05
2,1,9,100.75,4.4392854106835636e-05
2,1,9,101.0,4.4280230632628416e-05
2,1,9,101.25,4.4168888357716885e-05
2,1,9,101.5,4.4059896680226766e-05
2,1,9,101.75,4.395206267821558e-05
2,1,9,102.0,4.384530285536796e-05
2,1,9,102.25,4.373986146637388e-05
2,1,9,102.5,4.3635597397690776e-05
2,1,9,102.75,4.353332572270365e-05
2,1,9,103.0,4.3432199755521925e-05
2,1,9,103.25,4.333245976054001e-05
2,1,9,103.5,4.323364799089755e-05
2,1,9,103.75,4.3136284286752384e-05
2,1,9,104.0,4.304042174276597e-05
2,1,9,104.25,4.294579722541958e-05
2,1,9,104.5,4.285236675922084e-05
2,1,9,104.75,4.2760570032929425e-05
2,1,9,105.0,4.2669342086079625e-05
2,1,9,105.25,4.2579798843713964e-05
2,1,9,105.5,4.249135534100232e-05
2,1,9,105.75,4.2404517647120314e-05
2,1,9,106.0,4.231847128996489e-05
2,1,9,106.25,4.223389845439014e-05
2,1,9,106.5,4.214990973160749e-05
2,1,9,106.75,4.2068039840150206e-05
2,1,9,107.0,4.198687554334694e-05
2,1,9,107.25,4.190685885828354e-05
2,1,9,107.5,4.1828012684366395e-05
2,1,9,107.75,4.175052288953673e-05
2,1,9,108.0,4.167400638342127e-05
2,1,9,108.25,4.159871123885756e-05
2,1,9,108.5,4.152442488733512e-05
2,1,9,108.75,4.1451486400766296e-05
2,1,9,109.0,4.137949215939629e-05
2,1,9,109.25,4.130867387187302e-05
2,1,9,109.5,4.123882874002421e-05
2,1,9,109.75,4.117042579707898e-05
2,1,9,110.0,4.110280887894767e-05
2,1,9,110.25,4.103631053339634e-05
2,1,9,110.5,4.097103174240805e-05
2,1,9,110.75,4.0906542599174593e-05
2,1,9,111.0,4.084353407480339e-05
2,1,9,111.25,4.07811931287142e-05
2,1,9,111.5,4.0720151028777066e-05
2,1,9,111.75,4.066001194207862e-05
2,1,9,112.0,4.060097524447453e-05
2,1,9,112.25,4.054289378454649e-05
2,1,9,112.5,4.048613813399327e-05
2,1,9,112.75,4.042995321337504e-05
2,1,9,113.0,4.03750691873501e-05
2,1,9,113.25,4.032116704840135e-05
2,1,9,113.5,4.0268272449202286e-05
2,1,9,113.75,4.021618199484025e-05
2,1,9,114.0,4.0165404439019295e-05
2,1,9,114.25,4.011527975130279e-05
2,1,9,114.5,4.0066581186130694e-05
2,1,9,114.75,4.0018370807125716e-05
2,1,9,115.0,3.997143742255723e-05
2,1,9,115.25,3.992539226221279e-05
2,1,9,115.5,3.9880438935140016e-05
2,1,9,115.75,3.9836154851604144e-05
2,1,9,116.0,3.9793045055795944e-05
2,1,9,116.25,3.9750917074399646e-05
2,1,9,116.5,3.970961276304028e-05
2,1,9,116.75,3.966936139605722e-05
2,1,9,117.0,3.962994620030823e-05
2,1,9,117.25,3.959153317662552e-05
2,1,9,117.5,3.955412015374665e-05
2,1,9,117.75,3.9517424722196304e-05
2,1,9,118.0,3.948188570474047e-05
2,1,9,118.25,3.944719241614364e-05
2,1,9,118.5,3.9413280721745e-05
2,1,9,118.75,3.938055745521579e-05
2,1,9,119.0,3.9348474592504154e-05
2,1,9,119.25,3.931751680006796e-05
2,1,9,119.5,3.928727936433241e-05
2,1,9,119.75,3.925817295149153e-05
2,1,9,120.0,3.922972040139033e-05
2,1,9,120.25,3.9202429279803865e-05
2,1,9,120.5,3.91756832284626e-05
2,1,9,120.75,3.9150178861446205e-05
2,1,9,121.0,3.912542894158528e-05
2,1,9,121.25,3.910151900899949e-05
2,1,9,121.5,3.907848139282999e-05
2,1,9,121.75,3.90565453998252e-05
2,1,9,122.0,3.9035225563654345e-05
2,1,9,122.25,3.9014970810908526e-05
2,1,9,122.5,3.899541622519367e-05
2,1,9,122.75,3.8976948428252744e-05
2,1,9,123.0,3.895918584007273e-05
2,1,9,123.25,3.894242552264229e-05
2,1,9,123.5,3.89263501888332e-05
2,1,9,123.75,3.89114236633851e-05
2,1,9,124.0,3.889715736499439e-05
2,1,9,124.25,3.8883748254974535e-05
2,1,9,124.5,3.887138763556476e-05
2,1,9,124.75,3.885966815312213e-05
2,1,9,125.0,3.884900642634335e-05
2,1,9,125.25,3.8839071464553187e-05
2,1,9,125.5,3.883005797180938e-05
2,1,9,125.75,3.8821927405893454e-05
2,1,9,126.0,3.881460065638175e-05
2,1,9,126.25,3.880810879938806e-05
2,1,9,126.5,3.880267707712952e-05
2,1,9,126.75,3.879785163932272e-05
2,1,9,127.0,3.879400795112916e-05
2,1,9,127.25,3.87909922910935e-05
2,1,9,127.5,3.8788947892610495e-05
2,1,9,127.75,3.878748452785669e-05
2,1,9,128.0,1.939361251753454e-05
2,1,10,0.0,0.002126562690391575
2,1,10,0.25,0.0017986473120351202
